,Book Title,Section Title,Word Count,Section Path
267,the age of innocence,the-age-of-innocence-chapter-20,3849,all_chapterized_books/541-chapters/20.txt
268,the age of innocence,the-age-of-innocence-chapter-21,4397,all_chapterized_books/541-chapters/22.txt
269,the age of innocence,the-age-of-innocence-chapter-22,2831,all_chapterized_books/541-chapters/23.txt
270,the age of innocence,the-age-of-innocence-chapter-23,3229,all_chapterized_books/541-chapters/24.txt
271,the age of innocence,the-age-of-innocence-chapter-24,1797,all_chapterized_books/541-chapters/25.txt
272,the age of innocence,the-age-of-innocence-chapter-25,2915,all_chapterized_books/541-chapters/26.txt
273,the age of innocence,the-age-of-innocence-chapter-26,3614,all_chapterized_books/541-chapters/37.txt
274,the age of innocence,the-age-of-innocence-chapter-27,2385,all_chapterized_books/541-chapters/38.txt
275,the age of innocence,the-age-of-innocence-chapter-28,2249,all_chapterized_books/541-chapters/39.txt
276,the age of innocence,the-age-of-innocence-chapter-29,2326,all_chapterized_books/541-chapters/40.txt
277,the age of innocence,the-age-of-innocence-chapter-30,3237,all_chapterized_books/541-chapters/41.txt
278,the age of innocence,the-age-of-innocence-chapter-31,3832,all_chapterized_books/541-chapters/42.txt
279,the age of innocence,the-age-of-innocence-chapter-32,2891,all_chapterized_books/541-chapters/43.txt
280,the age of innocence,the-age-of-innocence-chapter-33,4970,all_chapterized_books/541-chapters/44.txt
281,the age of innocence,the-age-of-innocence-chapter-34,5673,all_chapterized_books/541-chapters/45.txt
282,the age of innocence,the-age-of-innocence-chapter-2-chapter-3,4255,all_chapterized_books/541-chapters/chapters_2_to_3.txt
283,the age of innocence,the-age-of-innocence-chapter-4-chapter-6,7255,all_chapterized_books/541-chapters/chapters_4_to_6.txt
284,the age of innocence,the-age-of-innocence-chapter-7-chapter-8,4453,all_chapterized_books/541-chapters/chapters_7_to_8.txt
285,the age of innocence,the-age-of-innocence-chapter-9-chapter-11,9652,all_chapterized_books/541-chapters/chapters_9_to_11.txt
286,the age of innocence,the-age-of-innocence-chapter-12-chapter-13,5839,all_chapterized_books/541-chapters/chapters_12_to_13.txt
287,the age of innocence,the-age-of-innocence-chapter-14-chapter-15,5773,all_chapterized_books/541-chapters/chapters_14_to_15.txt
288,the age of innocence,the-age-of-innocence-chapter-16-chapter-17,6402,all_chapterized_books/541-chapters/chapters_16_to_17.txt
289,the age of innocence,the-age-of-innocence-chapter-19-chapter-20,7468,all_chapterized_books/541-chapters/chapters_19_to_20.txt
290,the age of innocence,the-age-of-innocence-chapter-21-chapter-24,12254,all_chapterized_books/541-chapters/chapters_21_to_24.txt
291,the age of innocence,the-age-of-innocence-chapter-25-chapter-26,6529,all_chapterized_books/541-chapters/chapters_25_to_26.txt
292,the age of innocence,the-age-of-innocence-chapter-27-chapter-30,10197,all_chapterized_books/541-chapters/chapters_27_to_30.txt
293,the age of innocence,the-age-of-innocence-chapter-31-chapter-33,11693,all_chapterized_books/541-chapters/chapters_31_to_33.txt
294,the age of innocence,the-age-of-innocence-chapter-1-chapter-3,6653,all_chapterized_books/541-chapters/chapters_1_to_3.txt
295,the age of innocence,the-age-of-innocence-chapter-7-chapter-9,8462,all_chapterized_books/541-chapters/chapters_7_to_9.txt
296,the age of innocence,the-age-of-innocence-chapter-10-chapter-12,9296,all_chapterized_books/541-chapters/chapters_10_to_12.txt
297,the age of innocence,the-age-of-innocence-chapter-13-chapter-15,7959,all_chapterized_books/541-chapters/chapters_13_to_15.txt
298,the age of innocence,the-age-of-innocence-chapter-16-chapter-18,10286,all_chapterized_books/541-chapters/chapters_16_to_18.txt
299,the age of innocence,the-age-of-innocence-chapter-19-chapter-21,11865,all_chapterized_books/541-chapters/chapters_19_to_21.txt
300,the age of innocence,the-age-of-innocence-chapter-22-chapter-24,7857,all_chapterized_books/541-chapters/chapters_22_to_24.txt
301,the age of innocence,the-age-of-innocence-chapter-25-chapter-27,8914,all_chapterized_books/541-chapters/chapters_25_to_27.txt
302,the age of innocence,the-age-of-innocence-chapter-28-chapter-30,7812,all_chapterized_books/541-chapters/chapters_28_to_30.txt
303,the age of innocence,the-age-of-innocence-chapter-31-chapter-32,6723,all_chapterized_books/541-chapters/chapters_31_to_32.txt
304,the age of innocence,the-age-of-innocence-chapter-33-chapter-34,10643,all_chapterized_books/541-chapters/chapters_33_to_34.txt
305,mrs. warren's profession,mrs--warren's-profession-act-3-chapter-3,5214,all_chapterized_books/1097-chapters/act_iii.txt
306,invisible man,invisible-man-chapter-1,2038,all_chapterized_books/5230-chapters/01.txt
307,invisible man,invisible-man-chapter-2,1763,all_chapterized_books/5230-chapters/02.txt
308,invisible man,invisible-man-chapter-3,1828,all_chapterized_books/5230-chapters/03.txt
309,invisible man,invisible-man-chapter-4,2223,all_chapterized_books/5230-chapters/04.txt
310,invisible man,invisible-man-chapter-5,757,all_chapterized_books/5230-chapters/06.txt
311,invisible man,invisible-man-chapter-6,1394,all_chapterized_books/5230-chapters/07.txt
312,invisible man,invisible-man-chapter-7,2900,all_chapterized_books/5230-chapters/08.txt
313,invisible man,invisible-man-chapter-8,161,all_chapterized_books/5230-chapters/09.txt
314,invisible man,invisible-man-chapter-9,1922,all_chapterized_books/5230-chapters/10.txt
315,invisible man,invisible-man-chapter-10,1005,all_chapterized_books/5230-chapters/11.txt
316,invisible man,invisible-man-chapter-11,1094,all_chapterized_books/5230-chapters/12.txt
317,invisible man,invisible-man-chapter-12,1675,all_chapterized_books/5230-chapters/13.txt
318,invisible man,invisible-man-chapter-13,751,all_chapterized_books/5230-chapters/14.txt
319,invisible man,invisible-man-chapter-14,1816,all_chapterized_books/5230-chapters/15.txt
320,invisible man,invisible-man-chapter-15,634,all_chapterized_books/5230-chapters/16.txt
321,invisible man,invisible-man-chapter-16,1307,all_chapterized_books/5230-chapters/17.txt
322,invisible man,invisible-man-chapter-17,2555,all_chapterized_books/5230-chapters/18.txt
323,invisible man,invisible-man-chapter-18,1275,all_chapterized_books/5230-chapters/19.txt
324,invisible man,invisible-man-chapter-19,1830,all_chapterized_books/5230-chapters/20.txt
325,invisible man,invisible-man-chapter-20,3523,all_chapterized_books/5230-chapters/21.txt
326,invisible man,invisible-man-chapter-21,1777,all_chapterized_books/5230-chapters/22.txt
327,invisible man,invisible-man-chapter-22,2218,all_chapterized_books/5230-chapters/23.txt
328,invisible man,invisible-man-chapter-23,3402,all_chapterized_books/5230-chapters/24.txt
329,invisible man,invisible-man-chapter-24,1397,all_chapterized_books/5230-chapters/25.txt
330,invisible man,invisible-man-chapter-25,715,all_chapterized_books/5230-chapters/26.txt
331,invisible man,invisible-man-chapter-26,1576,all_chapterized_books/5230-chapters/27.txt
332,invisible man,invisible-man-chapter-27,2994,all_chapterized_books/5230-chapters/28.txt
333,invisible man,invisible-man-chapter-28,2877,all_chapterized_books/5230-chapters/29.txt
334,invisible man,invisible-man-chapter-5-chapter-7,5051,all_chapterized_books/5230-chapters/chapters_5_to_7.txt
335,invisible man,invisible-man-chapter-8-chapter-9,2083,all_chapterized_books/5230-chapters/chapters_8_to_9.txt
336,invisible man,invisible-man-chapter-10-chapter-11,2099,all_chapterized_books/5230-chapters/chapters_10_to_11.txt
337,invisible man,invisible-man-chapter-12-chapter-14,4242,all_chapterized_books/5230-chapters/chapters_12_to_14.txt
338,invisible man,invisible-man-chapter-15-chapter-17,4496,all_chapterized_books/5230-chapters/chapters_15_to_17.txt
339,invisible man,invisible-man-chapter-18-chapter-20,6628,all_chapterized_books/5230-chapters/chapters_18_to_20.txt
340,invisible man,invisible-man-chapter-21-chapter-23,7397,all_chapterized_books/5230-chapters/chapters_21_to_23.txt
341,invisible man,invisible-man-chapter-24-chapter-25,2112,all_chapterized_books/5230-chapters/chapters_24_to_25.txt
342,timon of athens,timon-of-athens-act-1-scene-1,2385,all_chapterized_books/1798-chapters/1.txt
343,timon of athens,timon-of-athens-act-1-scene-2,2275,all_chapterized_books/1798-chapters/2.txt
344,timon of athens,timon-of-athens-act-2-scene-1-scene-2,2311,all_chapterized_books/1798-chapters/act_2_chapters_1_to_2.txt
345,timon of athens,timon-of-athens-act-3-scene-1-scene-3,1711,all_chapterized_books/1798-chapters/act_3_chapters_1_to_3.txt
346,timon of athens,timon-of-athens-act-3-scene-4-scene-6,3028,all_chapterized_books/1798-chapters/act_3_chapters_4_to_6.txt
347,timon of athens,timon-of-athens-act-4-scene-1-scene-2,785,all_chapterized_books/1798-chapters/act_4_chapters_1_to_2.txt
348,timon of athens,timon-of-athens-act-4-scene-3,4552,all_chapterized_books/1798-chapters/13.txt
349,timon of athens,timon-of-athens-act-5-scene-1-scene-2,2191,all_chapterized_books/1798-chapters/act_5_chapters_1_to_2.txt
350,timon of athens,timon-of-athens-act-5-scene-3-scene-4,871,all_chapterized_books/1798-chapters/act_5_chapters_3_to_4.txt
351,timon of athens,timon-of-athens-act-2-scene-1,324,all_chapterized_books/1798-chapters/3.txt
352,timon of athens,timon-of-athens-act-2-scene-2,1987,all_chapterized_books/1798-chapters/4.txt
353,timon of athens,timon-of-athens-act-3-scene-1,552,all_chapterized_books/1798-chapters/5.txt
354,timon of athens,timon-of-athens-act-3-scene-2,771,all_chapterized_books/1798-chapters/6.txt
355,timon of athens,timon-of-athens-act-3-scene-3,388,all_chapterized_books/1798-chapters/7.txt
356,timon of athens,timon-of-athens-act-3-scene-4,1023,all_chapterized_books/1798-chapters/8.txt
357,timon of athens,timon-of-athens-act-3-scene-5,980,all_chapterized_books/1798-chapters/9.txt
358,timon of athens,timon-of-athens-act-3-scene-6,1025,all_chapterized_books/1798-chapters/10.txt
359,timon of athens,timon-of-athens-act-4-scene-1,319,all_chapterized_books/1798-chapters/11.txt
360,timon of athens,timon-of-athens-act-4-scene-2,466,all_chapterized_books/1798-chapters/12.txt
361,timon of athens,timon-of-athens-act-5-scene-1,2026,all_chapterized_books/1798-chapters/14.txt
362,timon of athens,timon-of-athens-act-5-scene-2,165,all_chapterized_books/1798-chapters/15.txt
363,timon of athens,timon-of-athens-act-5-scene-3,113,all_chapterized_books/1798-chapters/16.txt
364,timon of athens,timon-of-athens-act-5-scene-4,758,all_chapterized_books/1798-chapters/17.txt
365,the importance of being earnest,the-importance-of-being-earnest-act-1,7399,all_chapterized_books/844-chapters/act_i.txt
366,the importance of being earnest,the-importance-of-being-earnest-act-2,8762,all_chapterized_books/844-chapters/act_ii.txt
367,the importance of being earnest,the-importance-of-being-earnest-act-3,4639,all_chapterized_books/844-chapters/act_iii.txt
368,the blithedale romance,the-blithedale-romance-chapter-1,1255,all_chapterized_books/2081-chapters/01.txt
369,the blithedale romance,the-blithedale-romance-chapter-2,1591,all_chapterized_books/2081-chapters/02.txt
370,the blithedale romance,the-blithedale-romance-chapter-3,2882,all_chapterized_books/2081-chapters/03.txt
371,the blithedale romance,the-blithedale-romance-chapter-4,2667,all_chapterized_books/2081-chapters/04.txt
372,the blithedale romance,the-blithedale-romance-chapter-5,2202,all_chapterized_books/2081-chapters/05.txt
373,the blithedale romance,the-blithedale-romance-chapter-6,3282,all_chapterized_books/2081-chapters/06.txt
374,the blithedale romance,the-blithedale-romance-chapter-7,2734,all_chapterized_books/2081-chapters/07.txt
375,the blithedale romance,the-blithedale-romance-chapter-8,3786,all_chapterized_books/2081-chapters/08.txt
376,the blithedale romance,the-blithedale-romance-chapter-9,4133,all_chapterized_books/2081-chapters/09.txt
377,the blithedale romance,the-blithedale-romance-chapter-10,2458,all_chapterized_books/2081-chapters/10.txt
378,the blithedale romance,the-blithedale-romance-chapter-11,2893,all_chapterized_books/2081-chapters/11.txt
379,the blithedale romance,the-blithedale-romance-chapter-12,2381,all_chapterized_books/2081-chapters/12.txt
380,the blithedale romance,the-blithedale-romance-chapter-13,3619,all_chapterized_books/2081-chapters/13.txt
381,the blithedale romance,the-blithedale-romance-chapter-14,6329,all_chapterized_books/2081-chapters/14.txt
382,the blithedale romance,the-blithedale-romance-chapter-15,2746,all_chapterized_books/2081-chapters/15.txt
383,the blithedale romance,the-blithedale-romance-chapter-16,2516,all_chapterized_books/2081-chapters/16.txt
384,the blithedale romance,the-blithedale-romance-chapter-17,2478,all_chapterized_books/2081-chapters/17.txt
385,the blithedale romance,the-blithedale-romance-chapter-18,2100,all_chapterized_books/2081-chapters/18.txt
386,the blithedale romance,the-blithedale-romance-chapter-19,2606,all_chapterized_books/2081-chapters/19.txt
387,the blithedale romance,the-blithedale-romance-chapter-20,1641,all_chapterized_books/2081-chapters/20.txt
388,the blithedale romance,the-blithedale-romance-chapter-21,2406,all_chapterized_books/2081-chapters/21.txt
389,the blithedale romance,the-blithedale-romance-chapter-22,6899,all_chapterized_books/2081-chapters/22.txt
390,the blithedale romance,the-blithedale-romance-chapter-23,3148,all_chapterized_books/2081-chapters/23.txt
391,the blithedale romance,the-blithedale-romance-chapter-24,2875,all_chapterized_books/2081-chapters/24.txt
392,the blithedale romance,the-blithedale-romance-chapter-25,2739,all_chapterized_books/2081-chapters/25.txt
393,the blithedale romance,the-blithedale-romance-chapter-26,2264,all_chapterized_books/2081-chapters/26.txt
394,the blithedale romance,the-blithedale-romance-chapter-27,2800,all_chapterized_books/2081-chapters/27.txt
395,the blithedale romance,the-blithedale-romance-chapter-28,2107,all_chapterized_books/2081-chapters/28.txt
396,the blithedale romance,the-blithedale-romance-chapter-29,933,all_chapterized_books/2081-chapters/29.txt
397,the education of henry adams,the-education-of-henry-adams-chapter-1,7192,all_chapterized_books/2044-chapters/02.txt
398,the education of henry adams,the-education-of-henry-adams-chapter-2,5878,all_chapterized_books/2044-chapters/03.txt
399,the education of henry adams,the-education-of-henry-adams-chapter-3,5027,all_chapterized_books/2044-chapters/04.txt
400,the education of henry adams,the-education-of-henry-adams-chapter-4,5658,all_chapterized_books/2044-chapters/05.txt
401,the education of henry adams,the-education-of-henry-adams-chapter-5,4327,all_chapterized_books/2044-chapters/06.txt
402,the education of henry adams,the-education-of-henry-adams-chapter-6,5514,all_chapterized_books/2044-chapters/07.txt
403,the education of henry adams,the-education-of-henry-adams-chapter-7,4165,all_chapterized_books/2044-chapters/08.txt
404,the education of henry adams,the-education-of-henry-adams-chapter-8,6450,all_chapterized_books/2044-chapters/09.txt
405,the education of henry adams,the-education-of-henry-adams-chapter-9,6012,all_chapterized_books/2044-chapters/10.txt
406,the education of henry adams,the-education-of-henry-adams-chapter-10,7834,all_chapterized_books/2044-chapters/11.txt
407,the education of henry adams,the-education-of-henry-adams-chapter-11,4435,all_chapterized_books/2044-chapters/12.txt
408,the education of henry adams,the-education-of-henry-adams-chapter-12-chapter-13,9815,all_chapterized_books/2044-chapters/chapters_12_to_13.txt
409,the education of henry adams,the-education-of-henry-adams-chapter-14,5585,all_chapterized_books/2044-chapters/15.txt
410,the education of henry adams,the-education-of-henry-adams-chapter-15,4713,all_chapterized_books/2044-chapters/16.txt
411,the education of henry adams,the-education-of-henry-adams-chapter-16,6346,all_chapterized_books/2044-chapters/17.txt
412,the education of henry adams,the-education-of-henry-adams-chapter-17,4675,all_chapterized_books/2044-chapters/18.txt
413,the education of henry adams,the-education-of-henry-adams-chapter-18,5504,all_chapterized_books/2044-chapters/19.txt
414,the education of henry adams,the-education-of-henry-adams-chapter-19,5314,all_chapterized_books/2044-chapters/20.txt
415,the education of henry adams,the-education-of-henry-adams-chapter-20,5524,all_chapterized_books/2044-chapters/21.txt
416,the education of henry adams,the-education-of-henry-adams-chapter-21,6314,all_chapterized_books/2044-chapters/22.txt
417,the education of henry adams,the-education-of-henry-adams-chapter-22,5216,all_chapterized_books/2044-chapters/23.txt
